DistanceMatrix:
3,54,16.12
3,55,23.41
3,56,33.06
3,57,40.22
3,58,26.87
3,59,39.96
3,60,39.56
3,61,47.85
3,62,33.62
3,63,36.88
3,64,51.22
3,65,32.76
3,66,28.64
3,67,41.76
3,68,6.08
3,69,18.11
3,70,21.10
3,71,23.09
3,72,30.08
3,73,30.08
3,74,33.24
3,75,34.53
3,76,6.71
3,77,2.83
3,78,9.22
3,79,3.61
3,80,8.06
3,81,9.00
3,82,40.05
3,83,41.77
3,84,46.17
3,85,45.28
3,86,57.71
3,87,38.18
3,88,29.83
3,89,30.68
3,90,32.56
3,91,47.71
3,92,40.22
3,93,42.54
3,94,34.13
3,95,36.62
3,96,37.59
3,97,38.42
3,98,43.27
3,99,39.82
3,100,45.80
3,101,19.31
3,102,7.21
3,103,19.24
3,104,39.82
3,105,21.21
3,106,34.06
3,107,42.05
3,108,29.41
3,109,12.37
3,110,24.33
3,111,13.60
3,112,27.29
3,113,53.85
3,114,43.10
3,115,34.67
3,116,5.00
3,117,35.61
3,118,39.85
3,119,52.80
3,120,13.15
3,121,7.62
3,122,17.69
3,123,40.80
3,124,47.52
3,125,48.51
3,126,36.24
3,127,25.18
3,128,25.06
3,129,4.24
3,130,18.25
3,131,30.00
3,132,17.03
3,133,36.14
3,134,13.42
3,135,19.31
3,136,25.30
3,137,32.53
3,138,14.14
3,139,30.27
3,140,63.41
3,141,53.00
3,142,48.80
3,143,53.49
3,144,39.05
3,145,38.48
3,146,23.77
3,147,32.70
3,148,31.62
3,149,18.38
3,150,8.06
3,151,40.22
3,152,26.87
3,153,34.00
3,154,14.14
3,155,25.00
3,156,24.60
3,157,7.07
3,158,0.00
3,159,32.20
3,160,25.81
3,161,20.00
3,162,20.88
3,163,12.21
3,164,13.89
3,165,22.14
3,166,35.17
3,167,22.02
3,168,47.30
3,169,7.62
3,170,32.89
3,171,33.84
3,172,43.19
3,173,47.17
3,174,48.04
3,175,42.49
3,176,14.04
3,177,11.00
3,178,35.23
3,179,19.24
3,180,22.47
3,181,39.20
3,182,33.96
3,183,33.12
3,184,7.07
3,185,5.00
3,186,35.01
3,187,30.41
3,188,22.47
3,189,29.15
3,190,25.50
3,191,51.31
3,192,50.61
3,193,46.87
3,194,34.13
3,195,15.81
3,196,5.00
3,197,30.41
3,198,25.00
3,199,43.57
4,0,25.00
4,1,32.20
4,2,20.22
4,3,25.00
4,4,0.00
4,5,41.23
4,6,31.62
4,7,46.10
4,8,50.54
4,9,40.00
4,10,47.17
4,11,57.01
4,12,15.81
4,13,25.50
4,14,41.23
4,15,29.15
4,16,45.00
4,17,50.99
4,18,40.31
4,19,56.57
4,20,46.10
4,21,10.00
4,22,14.14
4,23,15.00
4,24,18.03
4,25,10.00
4,26,14.14
4,27,28.28
4,28,22.02
4,29,23.77
4,30,42.72
4,31,40.00
4,32,52.92
4,33,32.06
4,34,36.40
4,35,45.71
4,36,66.40
4,37,35.00
4,38,52.20
4,39,9.43
4,40,15.81
4,41,18.38
4,42,32.02
4,43,36.24
4,44,44.41
4,45,52.20
4,46,59.94
4,47,59.20
4,48,52.80
4,49,68.59
4,50,28.16
4,51,38.47
4,52,36.24
4,53,21.10
4,54,9.22
4,55,8.54
4,56,8.25
4,57,24.35
4,58,19.92
4,59,34.23
4,60,40.50
4,61,43.19
4,62,49.04
4,63,56.44
4,64,69.63
4,65,57.43
4,66,53.34
4,67,19.21
4,68,19.03
4,69,32.45
4,70,40.25
4,71,48.04
4,72,8.94
4,73,11.40
4,74,11.40
4,75,10.82
4,76,22.80
4,77,23.09
4,78,32.56
4,79,28.07
4,80,17.03
4,81,34.00
4,82,48.26
4,83,44.38
4,84,45.35
4,85,39.05
4,86,51.04
4,87,27.07
4,88,43.19
4,89,32.65
4,90,52.77
4,91,40.01
4,92,33.06
4,93,37.22
4,94,29.83
4,95,30.27
4,96,33.73
4,97,30.02
4,98,36.01
4,99,35.51
4,100,37.05
4,101,36.72
4,102,29.61
4,103,44.10
4,104,35.51
4,105,18.03
4,106,43.42
4,107,57.38
4,108,48.37
4,109,13.34
4,110,4.12
4,111,24.70
4,112,26.83
4,113,50.25
4,114,48.30
4,115,19.42
4,116,21.21
4,117,28.16
4,118,40.16
4,119,42.58
4,120,38.05
4,121,23.09
4,122,39.22
4,123,53.76
4,124,56.86
4,125,51.26
4,126,55.57
4,127,37.54
4,128,48.51
4,129,28.16
4,130,7.62
4,131,52.20
4,132,31.06
4,133,13.45
4,134,14.32
4,135,43.57
4,136,49.65
4,137,23.09
4,138,18.03
4,139,6.40
4,140,51.92
4,141,45.10
4,142,35.44
4,143,66.60
4,144,25.50
4,145,18.87
4,146,29.83
4,147,32.31
4,148,46.10
4,149,10.63
4,150,17.03
4,151,33.06
4,152,19.92
4,153,42.20
4,154,18.03
4,155,0.00
4,156,26.08
4,157,30.41
4,158,25.00
4,159,48.60
4,160,48.38
4,161,45.00
4,162,36.89
4,163,16.55
4,164,37.66
4,165,8.06
4,166,37.58
4,167,32.56
4,168,58.41
4,169,28.86
4,170,12.53
4,171,13.04
4,172,29.83
4,173,44.72
4,174,53.23
4,175,58.14
4,176,29.53
4,177,14.00
4,178,20.40
4,179,6.71
4,180,13.42
4,181,60.93
4,182,46.67
4,183,30.36
4,184,20.62
4,185,30.00
4,186,10.05
4,187,7.07
4,188,46.69
4,189,47.17
4,190,39.05
4,191,43.10
4,192,40.45
4,193,39.01
4,194,44.05
4,195,11.18
4,196,22.36
4,197,7.07
4,198,7.07
4,199,46.62
5,0,20.62
5,1,32.20
5,2,23.85
5,3,42.72
5,4,41.23
5,5,0.00
5,6,10.00
5,7,20.62
5,8,13.93
5,9,50.00
5,10,33.54
5,11,35.36
5,12,35.36
5,13,15.81
5,14,20.00
5,15,29.15
5,16,11.18
5,17,10.00
5,18,11.18
5,19,30.00
5,20,46.10
5,21,31.62
5,22,36.06
5,23,47.17
5,24,50.25
5,25,50.99
5,26,30.00
5,27,22.36
5,28,26.93
5,29,50.45
5,30,39.05
5,31,27.20
5,32,43.83
5,33,43.91
5,34,55.90
5,35,59.41
5,36,32.70
5,37,11.18
5,38,26.93
5,39,48.47
5,40,25.50
5,41,35.47
5,42,20.12
5,43,28.16
5,44,16.49
5,45,12.04
5,46,22.20
5,47,26.93
5,48,22.09
5,49,39.05
5,50,36.24
5,51,44.05
5,52,17.69
5,53,22.02
5,54,42.01
5,55,48.51
5,56,42.05
5,57,24.76
5,58,21.38
5,59,8.49
5,60,4.47
5,61,6.71
5,62,29.41
5,63,40.80
5,64,47.00
5,65,66.47
5,66,54.82
5,67,57.70
5,68,41.98
5,69,27.80
5,70,34.06
5,71,56.64
5,72,34.93
5,73,31.78
5,74,35.36
5,75,38.95
5,76,36.06
5,77,40.16
5,78,50.99
5,79,45.69
5,80,41.59
5,81,46.65
5,82,17.00
5,83,7.07
5,84,4.12
5,85,8.06
5,86,16.28
5,87,17.69
5,88,24.60
5,89,12.08
5,90,40.31
5,91,11.00
5,92,10.63
5,93,6.71
5,94,11.40
5,95,11.66
5,96,7.62
5,97,13.45
5,98,9.85
5,99,6.40
5,100,12.37
5,101,31.11
5,102,38.95
5,103,50.25
5,104,6.40
5,105,25.00
5,106,18.03
5,107,33.06
5,108,35.78
5,109,37.12
5,110,37.11
5,111,29.15
5,112,16.12
5,113,11.18
5,114,12.37
5,115,25.24
5,116,38.60
5,117,13.89
5,118,3.61
5,119,17.12
5,120,50.48
5,121,48.51
5,122,38.18
5,123,27.02
5,124,23.09
5,125,11.31
5,126,39.85
5,127,23.43
5,128,46.40
5,129,46.62
5,130,43.10
5,131,44.78
5,132,28.02
5,133,36.89
5,134,46.10
5,135,57.43
5,136,61.85
5,137,18.79
5,138,30.41
5,139,46.49
5,140,26.00
5,141,13.93
5,142,20.88
5,143,35.44
5,144,21.21
5,145,31.24
5,146,19.24
5,147,10.20
5,148,26.93
5,149,33.06
5,150,41.59
5,151,10.63
5,152,21.38
5,153,16.16
5,154,30.41
5,155,41.23
5,156,18.44
5,157,40.31
5,158,42.72
5,159,31.02
5,160,43.83
5,161,53.15
5,162,29.00
5,163,47.27
5,164,54.20
5,165,47.38
5,166,8.49
5,167,22.80
5,168,26.68
5,169,50.33
5,170,53.45
5,171,33.62
5,172,20.25
5,173,4.47
5,174,15.26
5,175,34.06
5,176,30.53
5,177,40.20
5,178,24.41
5,179,37.22
5,180,28.28
5,181,48.70
5,182,24.04
5,183,11.05
5,184,36.40
5,185,44.72
5,186,43.83
5,187,47.43
5,188,48.17
5,189,33.54
5,190,25.00
5,191,13.34
5,192,16.00
5,193,11.05
5,194,18.97
5,195,35.00
5,196,37.95
5,197,38.08
5,198,34.21
5,199,8.54
6,0,11.18
6,1,24.84
6,2,16.40
6,3,33.54
6,4,31.62
6,5,10.00
6,6,0.00
6,7,20.62
6,8,19.85
6,9,42.43
6,10,30.41
6,11,35.36
6,12,25.50
6,13,7.07
6,14,22.36
6,15,25.50
6,16,18.03
6,17,20.00
6,18,11.18
6,19,31.62
6,20,40.31
6,21,22.36
6,22,28.28
6,23,39.05
6,24,40.31
6,25,41.23
6,26,20.00
6,27,14.14
6,28,17.46
6,29,40.80
6,30,33.54
6,31,22.80
6,32,40.26
6,33,35.61
6,34,47.17
6,35,51.66
6,36,37.80
6,37,11.18
6,38,32.02
6,39,39.36
6,40,15.81
6,41,28.60
6,42,18.03
6,43,27.07
6,44,21.26
6,45,20.62
6,46,29.21
6,47,31.06
6,48,25.06
6,49,42.49
6,50,27.80
6,51,36.88
6,52,13.15
6,53,12.04
6,54,32.02
6,55,38.64
6,56,33.29
6,57,19.31
6,58,11.70
6,59,7.21
6,60,8.94
6,61,14.32
6,62,28.02
6,63,39.05
6,64,48.05
6,65,59.82
6,66,49.24
6,67,48.88
6,68,32.28
6,69,20.81
6,70,28.64
6,71,49.68
6,72,26.08
6,73,23.02
6,74,27.02
6,75,30.61
6,76,26.83
6,77,30.87
6,78,42.19
6,79,36.72
6,80,31.78
6,81,38.42
6,82,19.72
6,83,13.04
6,84,14.04
6,85,12.04
6,86,24.19
6,87,12.37
6,88,22.02
6,89,5.10
6,90,37.48
6,91,14.87
6,92,8.54
6,93,9.22
6,94,3.16
6,95,6.00
6,96,4.24
6,97,9.00
6,98,10.82
6,99,6.40
6,100,13.89
6,101,25.06
6,102,30.61
6,103,43.42
6,104,6.40
6,105,15.00
6,106,17.46
6,107,33.96
6,108,32.56
6,109,27.17
6,110,27.51
6,111,20.25
6,112,6.32
6,113,20.62
6,114,17.69
6,115,17.80
6,116,29.15
6,117,7.28
6,118,8.54
6,119,20.81
6,120,42.52
6,121,38.90
6,122,31.91
6,123,28.46
6,124,27.80
6,125,19.70
6,126,38.05
6,127,18.68
6,128,41.15
6,129,37.59
6,130,33.14
6,131,40.80
6,132,20.62
6,133,29.00
6,134,36.12
6,135,49.58
6,136,54.45
6,137,10.63
6,138,20.62
6,139,37.16
6,140,31.24
6,141,19.85
6,142,20.40
6,143,39.45
6,144,15.81
6,145,24.41
6,146,11.40
6,147,2.00
6,148,25.00
6,149,23.09
6,150,31.78
6,151,8.54
6,152,11.70
6,153,15.52
6,154,20.62
6,155,31.62
6,156,8.94
6,157,32.02
6,158,33.54
6,159,29.02
6,160,39.00
6,161,46.10
6,162,23.26
6,163,37.34
6,164,45.80
6,165,37.48
6,166,7.21
6,167,16.12
6,168,30.53
6,169,41.15
6,170,44.01
6,171,25.50
6,172,17.03
6,173,14.14
6,174,22.20
6,175,34.93
6,176,22.63
6,177,30.27
6,178,17.20
6,179,27.29
6,180,18.44
6,181,46.39
6,182,23.19
6,183,1.41
6,184,26.93
6,185,36.06
6,186,35.23
6,187,38.08
6,188,42.19
6,189,30.41
6,190,20.62
6,191,18.38
6,192,18.87
6,193,14.21
6,194,18.44
6,195,25.00
6,196,28.64
6,197,29.15
6,198,24.70
6,199,15.26
7,0,21.21
7,1,21.02
7,2,36.25
7,3,35.36
7,4,46.10
7,5,20.62
7,6,20.62
7,7,0.00
7,8,12.21
7,9,36.40
7,10,14.14
7,11,15.00
7,12,33.54
7,13,26.93
7,14,40.31
7,15,46.10
7,16,31.62
7,17,25.00
7,18,10.00
7,19,11.18
7,20,29.15
7,21,39.05
7,22,47.17
7,23,57.01
7,24,47.43
7,25,54.08
7,26,32.02
7,27,18.03
7,28,24.70
7,29,44.72
7,30,22.36
7,31,11.18
7,32,24.21
7,33,33.06
7,34,45.28
7,35,45.54
7,36,20.59
7,37,30.00
7,38,47.43
7,39,55.17
7,40,32.02
7,41,48.30
7,42,38.21
7,43,47.10
7,44,37.11
7,45,18.44
7,46,18.11
7,47,13.42
7,48,7.28
7,49,22.80
7,50,27.17
7,51,30.08
7,52,9.90
7,53,25.50
7,54,42.54
7,55,50.77
7,56,50.33
7,57,39.85
7,58,28.84
7,59,26.02
7,60,16.28
7,61,27.20
7,62,8.94
7,63,20.25
7,64,27.46
7,65,49.93
7,66,37.01
7,67,65.07
7,68,37.64
7,69,17.26
7,70,18.03
7,71,41.15
7,72,43.42
7,73,40.80
7,74,45.22
7,75,48.60
7,76,30.08
7,77,33.73
7,78,41.05
7,79,37.05
7,80,38.28
7,81,35.23
7,82,5.83
7,83,14.32
7,84,21.02
7,85,28.28
7,86,35.78
7,87,32.98
7,88,6.32
7,89,16.16
7,90,20.25
7,91,31.40
7,92,28.07
7,93,26.08
7,94,23.77
7,95,26.48
7,96,23.09
7,97,29.43
7,98,29.02
7,99,24.00
7,100,32.06
7,101,17.12
7,102,29.02
7,103,34.93
7,104,24.00
7,105,28.28
7,106,3.16
7,107,13.34
7,108,16.28
7,109,36.24
7,110,42.45
7,111,23.77
7,112,21.10
7,113,29.15
7,114,11.31
7,115,37.58
7,116,33.24
7,117,27.89
7,118,17.26
7,119,37.66
7,120,37.85
7,121,42.76
7,122,23.09
7,123,8.06
7,124,12.17
7,125,17.69
7,126,19.31
7,127,10.20
7,128,28.60
7,129,38.05
7,130,44.42
7,131,25.50
7,132,18.44
7,133,47.71
7,134,44.38
7,135,43.97
7,136,47.01
7,137,30.46
7,138,29.15
7,139,52.40
7,140,46.49
7,141,34.48
7,142,40.01
7,143,20.52
7,144,36.40
7,145,44.28
7,146,16.28
7,147,18.68
7,148,7.07
7,149,35.61
7,150,38.28
7,151,28.07
7,152,28.84
7,153,5.10
7,154,29.15
7,155,46.10
7,156,20.62
7,157,30.00
7,158,35.36
7,159,10.82
7,160,25.61
7,161,38.08
7,162,15.03
7,163,44.60
7,164,42.58
7,165,49.40
7,166,14.04
7,167,14.32
7,168,12.53
7,169,42.05
7,170,58.41
7,171,44.10
7,172,37.48
7,173,23.77
7,174,14.76
7,175,14.32
7,176,21.38
7,177,38.48
7,178,37.16
7,179,40.00
7,180,33.24
7,181,28.23
7,182,3.61
7,183,21.84
7,184,31.62
7,185,35.00
7,186,52.50
7,187,53.15
7,188,31.38
7,189,14.14
7,190,10.00
7,191,33.96
7,192,36.35
7,193,31.26
7,194,2.24
7,195,36.06
7,196,32.02
7,197,46.10
7,198,40.31
7,199,14.42
8,0,26.25
8,1,31.58
8,2,36.07
8,3,45.04
8,4,50.54
8,5,13.93
8,6,19.85
8,7,12.21
8,8,0.00
8,9,48.10
8,10,26.25
8,11,24.17
8,12,40.79
8,13,26.91
8,14,33.38
8,15,42.94
8,16,23.00
8,17,13.93
8,18,10.44
8,19,17.72
8,20,41.34
8,21,41.88
8,22,48.10
8,23,58.90
8,24,55.58
8,25,59.62
8,26,37.34
8,27,25.18
8,28,31.58
8,29,54.01
8,30,34.48
8,31,22.85
8,32,36.07
8,33,43.93
8,34,56.29
8,35,57.38
8,36,18.79
8,37,25.08
8,38,38.33
8,39,58.83
8,40,34.99
8,41,48.17
8,42,34.01
8,43,42.06
8,44,29.02
8,45,6.40
8,46,9.43
8,47,13.15
8,48,9.49
8,49,25.32
8,50,37.22
8,51,41.79
8,52,17.00
8,53,29.55
8,54,49.04
8,55,56.65
8,56,53.01
8,57,38.01
8,58,31.06
8,59,21.95
8,60,11.40
8,61,19.10
8,62,20.52
8,63,31.06
8,64,34.37
8,65,62.13
8,66,49.20
8,67,68.51
8,68,46.17
8,69,27.29
8,70,29.97
8,71,53.24
8,72,45.80
8,73,42.80
8,74,46.86
8,75,50.45
8,76,39.01
8,77,43.00
8,78,51.79
8,79,47.27
8,80,46.39
8,81,46.32
8,82,6.40
8,83,7.21
8,84,12.04
8,85,21.84
8,86,25.71
8,87,30.81
8,88,18.36
8,89,17.89
8,90,31.89
8,91,24.52
8,92,24.19
8,93,20.62
8,94,22.63
8,95,24.21
8,96,20.00
8,97,26.63
8,98,23.77
8,99,19.72
8,100,26.25
8,101,28.46
8,102,39.46
8,103,46.96
8,104,19.72
8,105,32.70
8,106,11.70
8,107,21.19
8,108,28.32
8,109,43.17
8,110,46.53
8,111,32.06
8,112,23.71
8,113,18.68
8,114,2.24
8,115,37.48
8,116,42.05
8,117,26.25
8,118,12.21
8,119,30.15
8,120,49.34
8,121,52.01
8,122,34.93
8,123,15.23
8,124,9.22
8,125,5.83
8,126,30.23
8,127,20.62
8,128,40.80
8,129,48.26
8,130,50.60
8,131,37.48
8,132,28.16
8,133,48.84
8,134,51.97
8,135,55.71
8,136,59.03
8,137,30.41
8,138,35.90
8,139,56.44
8,140,37.34
8,141,26.00
8,142,34.79
8,143,21.59
8,144,34.41
8,145,43.93
8,146,22.36
